"SNo","CaseID","KafkaJSON","APIResponse","Status"
"240","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'Yes', u'citizenship': u'Citizen of Britain', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'Medium', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'RA', u'courtesyCall': u'5,00', u'temperatureEndDate': u'20.10.2015'}, u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20120927, u'ratingKey': u'', u'sapChangeTime': 231637, u'partnerId': 100686899, u'partnerTypeKey': 2, u'commonId': u'OE_400797', u'sapCreateTime': 50221, u'accountTypeKey': u'EN', u'archivingFlag': u'X', u'partnerGrouping': u'Customer', u'accountName': u'STARK & ROTH Name 2 Name3', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': 8, u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140514, u'dataOriginKey': u'0004', u'accountClass': u'Commercial', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u'DRM Billing Block'}, u'_id': ObjectId('562f0a3ca9728d0c2c8f566e'), u'address': {u'website': u'', u'city': u'MILWAUKEE', u'language': u'', u'extension': 654, u'street1': u'3600 S LAKE DR', u'street2': u'ST2', u'street3': u'ST3', u'street4': u'ST4', u'email': u'hadoop@test.com', u'phone': 123456789, u'communicationTypeKey': u'', u'country': u'USA', u'postalCode': u'53235-3716', u'region': u'Wisconsin', u'houseNumber': 3601, u'communicationType': u'Telephone', u'transportZone': u'0000000001'}}"
"241","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'No', u'citizenship': u'Citizen of China', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'9,00', u'temperatureEndDate': u'29.10.2015'}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20060123, u'ratingKey': u'', u'sapChangeTime': 232140, u'partnerId': 100560023, u'partnerTypeKey': 2, u'commonId': u'OC_83553', u'sapCreateTime': 160253, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'AT&T', u'accountClassKey': 1, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN Sold-To Party', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Key', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z001', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3ca9728d0c2c8f566f'), u'address': {u'website': u'', u'city': u'DALLAS', u'language': u'', u'extension': u'', u'street1': u'208 S AKARD ST', u'street2': u'ST2', u'street3': u'ST3', u'street4': u'ST4', u'email': u'', u'phone': u'+7862747420', u'communicationTypeKey': u'', u'country': u'USA', u'postalCode': u'75202-4206', u'region': u'Texas', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000001'}}"
"242","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'No', u'citizenship': u'Citizen of China', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'9,00', u'temperatureEndDate': u'29.10.2015'}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20060123, u'ratingKey': u'', u'sapChangeTime': 232140, u'partnerId': 100560023, u'partnerTypeKey': 2, u'commonId': u'OC_83553', u'sapCreateTime': 160253, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'AT&T', u'accountClassKey': 1, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN Sold-To Party', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Key', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z001', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3ca9728d0c2c8f5670'), u'address': {u'website': u'', u'city': u'DALLAS', u'language': u'', u'extension': u'', u'street1': u'208 S AKARD ST', u'street2': u'ST2', u'street3': u'ST3', u'street4': u'ST4', u'email': u'', u'phone': u'+7862747420', u'communicationTypeKey': u'', u'country': u'USA', u'postalCode': u'75202-4206', u'region': u'Texas', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000001'}}"
"243","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 232543, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3ca9728d0c2c8f5671'), u'address': {u'website': u'', u'city': u'MEXICO CITY', u'language': u'', u'extension': u'', u'street1': u'NEXTENGO # 78', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Mexico', u'postalCode': 2700, u'region': u'Distrito Federal', u'houseNumber': 78, u'communicationType': u'', u'transportZone': u'0000000006'}}"
"244","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 232543, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151014, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3ca9728d0c2c8f5672'), u'address': {u'website': u'', u'city': u'MEXICO CITY', u'language': u'', u'extension': u'', u'street1': u'NEXTENGO # 78', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Mexico', u'postalCode': 2700, u'region': u'Distrito Federal', u'houseNumber': 78, u'communicationType': u'', u'transportZone': u'0000000006'}}"
"245","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 222059, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f5673'), u'relationship': {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZACM11', u'contactId': u'0000003328', u'mode': u'I', u'relationshipDescription': u'Has the Account Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 222049}}"
"246","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 222059, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f5674'), u'relationship': {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZACM11', u'contactId': u'0000003328', u'mode': u'I', u'relationshipDescription': u'Has the Account Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 222049}}"
"247","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 224259, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f5675'), u'relationship': {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000003259', u'mode': u'D', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220537}}"
"248","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'Yes', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 224259, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151016, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f5676'), u'relationship': {u'accountId': 100076977, u'relationshipChangeTime': u'', u'relationshipChangeDate': u'', u'validTo': 99991231, u'relationshipCode': u'ZSCM11', u'contactId': u'0000003259', u'mode': u'D', u'relationshipDescription': u'Has the Service Manager', u'validFrom': u'00010101', u'relationshipCreateDate': 20151016, u'relationshipCreateTime': 220537}}"
"249","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 73136, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151017, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f5677')}"
"250","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Service Provider', u'customerSince': 20130819, u'ratingKey': u'', u'sapChangeTime': 73136, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'SP', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': 2, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'Major', u'sapChangeDate': 20151017, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f5678')}"
"251","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 100340, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'', u'sapChangeDate': 20151019, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f5679'), u'address': {u'website': u'', u'city': u'MEXICO CITY', u'language': u'English', u'extension': u'', u'street1': u'NEXTENGO # 78', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Mexico', u'postalCode': 2700, u'region': u'Distrito Federal', u'houseNumber': 78, u'communicationType': u'', u'transportZone': u'0000000006'}}"
"252","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'FA', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'', u'customerSince': u'00000000', u'ratingKey': u'', u'sapChangeTime': 100340, u'partnerId': 100076977, u'partnerTypeKey': 2, u'commonId': u'1-1HHOZ28', u'sapCreateTime': 233917, u'accountTypeKey': u'', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'TELMEX', u'accountClassKey': u'', u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'', u'sapCreateDate': 20140513, u'dataOriginKey': u'0004', u'accountClass': u'', u'sapChangeDate': 20151019, u'contactFirstName': u'', u'accountGroupKey': u'', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f567a'), u'address': {u'website': u'', u'city': u'MEXICO CITY', u'language': u'English', u'extension': u'', u'street1': u'NEXTENGO # 78', u'street2': u'', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Mexico', u'postalCode': 2700, u'region': u'Distrito Federal', u'houseNumber': 78, u'communicationType': u'', u'transportZone': u'0000000006'}}"
"253","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20130827, u'ratingKey': u'', u'sapChangeTime': 143446, u'partnerId': 100980001, u'partnerTypeKey': 2, u'commonId': u'PS_842655', u'sapCreateTime': 73827, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'INAGIKU JAPANESE RESTAURANT', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140514, u'dataOriginKey': u'0004', u'accountClass': u'Commercial', u'sapChangeDate': 20151019, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f567b'), u'address': {u'website': u'', u'city': u'CENTRAL DISTRICT', u'language': u'English', u'extension': u'', u'street1': u'RM 4001-7 4/F IFC MALL', u'street2': u't', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Hong Kong', u'postalCode': u'', u'region': u'', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000003'}}"
"254","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20130827, u'ratingKey': u'', u'sapChangeTime': 143516, u'partnerId': 100980001, u'partnerTypeKey': 2, u'commonId': u'PS_842655', u'sapCreateTime': 73827, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'INAGIKU JAPANESE RESTAURANT te', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140514, u'dataOriginKey': u'0004', u'accountClass': u'Commercial', u'sapChangeDate': 20151019, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f567c')}"
"255","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20130827, u'ratingKey': u'', u'sapChangeTime': 143446, u'partnerId': 100980001, u'partnerTypeKey': 2, u'commonId': u'PS_842655', u'sapCreateTime': 73827, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'INAGIKU JAPANESE RESTAURANT', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140514, u'dataOriginKey': u'0004', u'accountClass': u'Commercial', u'sapChangeDate': 20151019, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f567d'), u'address': {u'website': u'', u'city': u'CENTRAL DISTRICT', u'language': u'English', u'extension': u'', u'street1': u'RM 4001-7 4/F IFC MALL', u'street2': u't', u'street3': u'', u'street4': u'', u'email': u'', u'phone': u'', u'communicationTypeKey': u'', u'country': u'Hong Kong', u'postalCode': u'', u'region': u'', u'houseNumber': u'', u'communicationType': u'', u'transportZone': u'0000000003'}}"
"256","{u'marketingAttributes': {u'serviceRequestEntitlement': u'', u'srByEmail': u'', u'citizenship': u'', u'srEntitlement': u'', u'authorizedForRma': u'', u'accountTemperature': u'', u'entitlementValidTill': u'', u'rmaEntitlement': u'', u'accountServiceLevel': u'Non-Key', u'analysisFlag': u'', u'courtesyCall': u'', u'temperatureEndDate': u''}, u'header': {u'rating': u'', u'accountType': u'Enterprise', u'customerSince': 20130827, u'ratingKey': u'', u'sapChangeTime': 143516, u'partnerId': 100980001, u'partnerTypeKey': 2, u'commonId': u'PS_842655', u'sapCreateTime': 73827, u'accountTypeKey': u'EN', u'archivingFlag': u'', u'partnerGrouping': u'Customer', u'accountName': u'INAGIKU JAPANESE RESTAURANT te', u'accountClassKey': 4, u'statusKey': u'E0017', u'partnerGroupingKey': u'0001', u'serviceRenewalDate': u'00000000', u'status': u'Active', u'tranBlockReasonKey': u'', u'accountGroup': u'JN End Customer', u'sapCreateDate': 20140514, u'dataOriginKey': u'0004', u'accountClass': u'Commercial', u'sapChangeDate': 20151019, u'contactFirstName': u'', u'accountGroupKey': u'Z006', u'dataOrigin': u'Conversion', u'partnerType': u'Organisation', u'contactLastNname': u'', u'tranBlockReason': u''}, u'_id': ObjectId('562f0a3da9728d0c2c8f567e')}"
